0,0.0,0.0,-0.311046511627907,-0.00872093023255814,-0.563953488372093,-0.055232558139534885,-0.747093023255814,-0.04941860465116279,-0.9244186046511628,-0.005813953488372093,-0.49127906976744184,-0.4680232558139535,-0.7122093023255814,-0.5901162790697675,-0.8662790697674418,-0.6540697674418605,-1.0,-0.6918604651162791,-0.36627906976744184,-0.5261627906976745,-0.6308139534883721,-0.38953488372093026,-0.5348837209302325,-0.2180232558139535,-0.4331395348837209,-0.21511627906976744,-0.25,-0.5116279069767442,-0.49709302325581395,-0.32848837209302323,-0.4011627906976744,-0.19186046511627908,-0.311046511627907,-0.22093023255813954,-0.1511627906976744,-0.4563953488372093,-0.33430232558139533,-0.2877906976744186,-0.28488372093023256,-0.18023255813953487,-0.20348837209302326,-0.20348837209302326
0,0.0,0.0,-0.29518072289156627,-0.006024096385542169,-0.5783132530120482,-0.07228915662650602,-0.7831325301204819,-0.08132530120481928,-0.9608433734939759,-0.04216867469879518,-0.5090361445783133,-0.5240963855421686,-0.7259036144578314,-0.6536144578313253,-0.8674698795180723,-0.7198795180722891,-1.0,-0.7590361445783133,-0.37349397590361444,-0.5933734939759037,-0.6144578313253012,-0.42168674698795183,-0.5060240963855421,-0.2560240963855422,-0.39759036144578314,-0.24096385542168675,-0.23795180722891565,-0.5843373493975904,-0.47289156626506024,-0.3795180722891566,-0.37349397590361444,-0.24096385542168675,-0.28012048192771083,-0.2560240963855422,-0.11746987951807229,-0.5271084337349398,-0.3072289156626506,-0.35542168674698793,-0.2560240963855422,-0.2469879518072289,-0.17771084337349397,-0.2620481927710843
0,0.0,0.0,-0.2955223880597015,-0.0029850746268656717,-0.5611940298507463,-0.056716417910447764,-0.764179104477612,-0.06865671641791045,-0.9373134328358209,-0.04776119402985075,-0.5074626865671642,-0.5074626865671642,-0.7194029850746269,-0.6447761194029851,-0.8686567164179104,-0.7164179104477612,-1.0,-0.7611940298507462,-0.36716417910447763,-0.5850746268656717,-0.5940298507462687,-0.42388059701492536,-0.4955223880597015,-0.2537313432835821,-0.3940298507462687,-0.24776119402985075,-0.22686567164179106,-0.582089552238806,-0.44477611940298506,-0.3850746268656716,-0.3582089552238806,-0.23880597014925373,-0.2746268656716418,-0.2537313432835821,-0.0955223880597015,-0.5283582089552239,-0.28059701492537314,-0.36716417910447763,-0.23880597014925373,-0.2507462686567164,-0.16716417910447762,-0.25970149253731345
0,0.0,0.0,-0.2883435582822086,-0.003067484662576687,-0.5644171779141104,-0.06441717791411043,-0.7699386503067485,-0.06441717791411043,-0.941717791411043,-0.046012269938650305,-0.49693251533742333,-0.5245398773006135,-0.7177914110429447,-0.6625766871165644,-0.8650306748466258,-0.7484662576687117,-1.0,-0.8190184049079755,-0.35276073619631904,-0.6042944785276073,-0.5766871165644172,-0.450920245398773,-0.46932515337423314,-0.27300613496932513,-0.3619631901840491,-0.24233128834355827,-0.20552147239263804,-0.6012269938650306,-0.42024539877300615,-0.40797546012269936,-0.3282208588957055,-0.25766871165644173,-0.24233128834355827,-0.2607361963190184,-0.0705521472392638,-0.549079754601227,-0.25153374233128833,-0.3895705521472393,-0.2085889570552147,-0.26993865030674846,-0.13496932515337423,-0.2791411042944785
0,0.0,0.0,-0.28792569659442724,-0.01238390092879257,-0.5603715170278638,-0.07739938080495357,-0.7770897832817337,-0.07739938080495357,-0.9597523219814241,-0.07120743034055728,-0.49226006191950467,-0.5294117647058824,-0.7089783281733746,-0.6904024767801857,-0.8668730650154799,-0.7832817337461301,-1.0,-0.8606811145510835,-0.34055727554179566,-0.6130030959752322,-0.5572755417956656,-0.4891640866873065,-0.4613003095975232,-0.29411764705882354,-0.3560371517027864,-0.2631578947368421,-0.18575851393188855,-0.6191950464396285,-0.39009287925696595,-0.43343653250773995,-0.30340557275541796,-0.2724458204334365,-0.21671826625386997,-0.28173374613003094,-0.04024767801857585,-0.5758513931888545,-0.21671826625386997,-0.4086687306501548,-0.17956656346749225,-0.2786377708978328,-0.10526315789473684,-0.28792569659442724
0,0.0,0.0,-0.2897196261682243,-0.012461059190031152,-0.5607476635514018,-0.0778816199376947,-0.778816199376947,-0.07476635514018691,-0.9595015576323987,-0.06542056074766354,-0.48286604361370716,-0.5389408099688473,-0.7040498442367601,-0.7009345794392523,-0.8598130841121495,-0.794392523364486,-1.0,-0.8753894080996885,-0.32710280373831774,-0.6261682242990654,-0.5451713395638629,-0.49221183800623053,-0.4423676012461059,-0.29595015576323985,-0.3364485981308411,-0.27414330218068533,-0.16822429906542055,-0.6261682242990654,-0.3707165109034268,-0.43613707165109034,-0.2866043613707165,-0.27102803738317754,-0.205607476635514,-0.2897196261682243,-0.018691588785046728,-0.5763239875389408,-0.19626168224299065,-0.40809968847352024,-0.1588785046728972,-0.27102803738317754,-0.09345794392523364,-0.2897196261682243
0,0.0,0.0,-0.284789644012945,-0.025889967637540454,-0.5631067961165048,-0.10355987055016182,-0.7961165048543689,-0.09385113268608414,-0.9870550161812298,-0.07766990291262135,-0.47896440129449835,-0.5857605177993528,-0.6990291262135923,-0.7605177993527508,-0.86084142394822,-0.8640776699029126,-1.0,-0.9449838187702265,-0.3074433656957929,-0.686084142394822,-0.5210355987055016,-0.5339805825242718,-0.4336569579288026,-0.313915857605178,-0.3333333333333333,-0.27184466019417475,-0.12944983818770225,-0.6763754045307443,-0.3333333333333333,-0.459546925566343,-0.2588996763754045,-0.2815533980582524,-0.1779935275080906,-0.2912621359223301,0.038834951456310676,-0.6148867313915858,-0.13915857605177995,-0.42071197411003236,-0.11650485436893204,-0.2750809061488673,-0.05501618122977346,-0.284789644012945
0,0.0,0.0,-0.28664495114006516,-0.026058631921824105,-0.5667752442996743,-0.10097719869706841,-0.7980456026058632,-0.09446254071661238,-0.990228013029316,-0.08469055374592833,-0.4788273615635179,-0.5863192182410424,-0.7003257328990228,-0.762214983713355,-0.8599348534201955,-0.8697068403908795,-1.0,-0.9511400651465798,-0.30293159609120524,-0.6840390879478827,-0.5179153094462541,-0.5374592833876222,-0.43322475570032576,-0.31596091205211724,-0.3322475570032573,-0.2703583061889251,-0.12052117263843648,-0.6775244299674267,-0.3257328990228013,-0.46579804560260585,-0.25732899022801303,-0.28664495114006516,-0.1758957654723127,-0.2899022801302932,0.048859934853420196,-0.6156351791530945,-0.13029315960912052,-0.42671009771986973,-0.11074918566775244,-0.28013029315960913,-0.04234527687296417,-0.28338762214983715
0,0.0,0.0,-0.2682119205298013,-0.016556291390728478,-0.5629139072847682,-0.08940397350993377,-0.8079470198675497,-0.07947019867549669,-1.0,-0.06291390728476821,-0.5066225165562914,-0.5794701986754967,-0.7119205298013245,-0.7748344370860927,-0.8642384105960265,-0.9006622516556292,-0.9966887417218543,-1.0,-0.31456953642384106,-0.7019867549668874,-0.4768211920529801,-0.5496688741721855,-0.40397350993377484,-0.3211920529801324,-0.31125827814569534,-0.2682119205298013,-0.11589403973509933,-0.7019867549668874,-0.2582781456953642,-0.4768211920529801,-0.2052980132450331,-0.2847682119205298,-0.1357615894039735,-0.28807947019867547,0.08278145695364239,-0.6456953642384106,-0.03642384105960265,-0.4337748344370861,-0.03642384105960265,-0.2781456953642384,0.006622516556291391,-0.2814569536423841
0,0.0,0.0,-0.23432343234323433,0.006600660066006601,-0.5247524752475248,-0.052805280528052806,-0.7524752475247525,-0.039603960396039604,-0.9240924092409241,0.0033003300330033004,-0.504950495049505,-0.5511551155115512,-0.6831683168316832,-0.7524752475247525,-0.8085808580858086,-0.8778877887788779,-0.9207920792079208,-1.0,-0.3102310231023102,-0.693069306930693,-0.38283828382838286,-0.5379537953795379,-0.3234323432343234,-0.3234323432343234,-0.2607260726072607,-0.26732673267326734,-0.10231023102310231,-0.7029702970297029,-0.16501650165016502,-0.47854785478547857,-0.1353135313531353,-0.29372937293729373,-0.0924092409240924,-0.2871287128712871,0.10231023102310231,-0.6600660066006601,0.04950495049504951,-0.4521452145214521,0.036303630363036306,-0.297029702970297,0.04950495049504951,-0.2838283828382838
